order_id,order_line,order_date,customer_id,product_id,quantity,unit_price,discount_pct,unit_cost,status
O201161,1,2023-11-02,C50774,P1052,1,44.0,0.0,21.12,completed
O203007,5,2024-11-23,C51981,P1112,1,22.1,20.0,15.47,completed
O201333,2,2024-11-03,C50877,P1032,1,34.27,15.0,25.0,completed
O205536,1,2023-04-17,C53763,P1105,1,12.51,0.0,5.0,completed
O205662,2,2024-10-13,C53860,P1025,1,39.88,0.0,24.73,completed
O202887,5,03/08/2024,C51909,P1076,1,88.21,0.0,57.34,completed
O201488,2,2024-10-02,C50978,P1119,1,51.92,5.0,30.6,completed
O205625,3,2024-04-08,C53839,P1067,2,28.31,0.0,13.59,completed
O200809,3,2024-12-28,C50542,P1040,5,68.39,0.0,42.4,completed
O200063,1,2023-01-20,C50038,P1093,2,15.34,0.0,6.14,completed
O202034,1,2024-11-28,C51356,P1050,1,23.9,30.0,16.39,completed
O205503,3,25/10/2024,C53743,P1109,1,37.34,0.0,20.91,completed
O201898,1,03/03/2024,C51255,P1084,1,48.91,0.0,31.79,completed
O201277,1,2024-07-25,C50835,P1040,1,68.39,0.0,42.4,completed
O204125,1,2024-07-11,C52736,P1117,1,27.56,0.0,15.43,completed
O202876,2,06/11/2023,C51907,P1032,1,40.32,0.0,25.0,completed
O200279,2,2024-12-14,C50202,P1111,1,27.43,10.0,17.07,
O205640,6,2023-06-18,C53851,P1075,1,65.26,0.0,42.42,completed
O204695,2,2024-10-29,C53160,P1012,1,278.05,0.0,216.88,completed
O201319,4,30/12/2024,C50864,P1117,1,27.56,0.0,15.43,completed
O203276,2,05/05/2024,C52171,P1016,1,113.0,0.0,88.14,completed
O203452,3,2024-03-08,C52291,P1092,1,17.47,0.0,6.99,completed
O200141,1,2024-12-27,C50097,P1032,1,40.32,0.0,25.0,completed
O204263,2,2023-06-12,C52843,P1021,1,155.56,5.0,127.73,completed
O202488,1,2024-06-28,C51656,P1009,1,179.6,0.0,140.09,completed
O201118,4,2023-06-28,C50751,P1092,2,17.47,0.0,6.99,completed
O202873,1,2024-05-21,C51906,P1015,1,222.7,5.0,182.85,completed
O205756,5,2024-12-28,C53928,P1055,1,26.8,0.0,12.86,completed
O200673,2,2024-09-14,C50476,P1066,1,47.32,0.0,22.71,completed
O205562,1,01/07/2024,C53788,P1032,2,40.32,0.0,25.0,completed
O203797,3,2024-06-26,C52515,P1086,2,78.87,0.0,51.27,completed
O200581,2,"Dec 30, 2023",C50414,P1115,1,24.16,5.0,,completed
O204984,2,2024-08-11,C53368,P1062,2,28.48,0.0,13.67,completed
O203101,1,01/02/2023,C52044,P1036,4,73.85,15.0,53.87,completed
O201827,2,2024-11-23,C51209,P1070,3,27.34,10.0,14.58,completed
O204414,3,2024-06-22,C52952,P1108,1,15.87,0.0,6.35,completed
O204893,4,"Mar 28, 2024",C53302,P1026,1,41.43,,25.69,completed
O201208,4,2024-06-26,C50792,P1096,1,10.19,0.0,4.08,completed
O201059,3,2024-12-02,C50712,P1015,3,140.65,40.0,182.85,completed
O200751,2,19/09/2023,C50514,P1100,1,12.65,0.0,5.06,completed
O204253,4,2024-04-21,C52838,P1029,2,51.62,15.0,37.65,
O203658,1,2024-04-16,C52426,P1032,1,36.29,10.0,25.0,completed
O203190,2,2024-08-22,C52102,P1075,2,65.26,0.0,42.42,completed
O205614,1,27/05/2024,C53827,P1052,1,41.8,5.0,21.12,completed
O203970,1,2024-12-24,C52639,P1117,3,24.8,10.0,15.43,completed
O205699,2,2024-06-10,C53886,P1013,3,187.98,0.0,146.62,completed
O205414,1,"Nov 22, 2024",C53683,P1015,2,164.09,30.0,182.85,completed
O201666,1,2024-11-02,C51071,P1036,1,82.54,5.0,53.87,completed
O203463,1,2023-06-25,C52299,P1115,2,21.62,15.0,14.24,completed
O205066,1,2023-12-15,C53428,P1031,1,100.9,30.0,89.37,completed
O201036,1,30/12/2023,C50707,P1061,1,15.53,0.0,7.45,completed
O203505,1,"Oct 21, 2024",C52330,P1025,2,39.88,0.0,24.73,completed
O200379,2,02/12/2024,C50274,P1015,2,210.98,10.0,182.85,completed
O202214,1,2024-11-25,C51480,P1117,4,19.29,30.0,15.43,completed
O204001,2,2024-12-14,C52653,P1069,1,38.98,20.0,23.39,completed
O200588,1,2024-07-30,C50420,P1037,2,46.67,0.0,28.94,completed
O202284,1,2024-08-03,C51523,P1015,1,234.42,0.0,182.85,completed
O201355,2,06/06/2023,C50888,P1079,1,85.12,0.0,55.33,completed
O201184,3,2024-09-04,C50784,P1114,1,11.91,0.0,6.67,completed
O205625,1,2024-04-08,C53839,P1015,1,210.98,10.0,,completed
O201715,3,"Dec 04, 2023",C51125,P1046,1,49.6,,34.17,completed
O202758,2,09/09/2023,C51835,P1062,1,28.48,0.0,13.67,completed
O202677,1,24/07/2024,C51795,P1063,1,32.07,10.0,17.1,completed
O203971,4,2024-09-23,C52640,P1112,2,27.63,0.0,15.47,completed
O202573,2,2024-12-15,C51718,P1119,1,49.18,10.0,30.6,completed
O201911,2,2024-03-13,C51268,P1027,1,64.47,0.0,39.97,completed
O203275,1,"May 26, 2024",C52171,P1104,2,24.41,0.0,9.76,completed
O205748,1,2024-11-29,C53923,P1016,1,90.4,20.0,88.14,completed
O205238,4,2024-10-14,C53556,P1070,1,30.38,0.0,14.58,completed
O200250,2,2024-10-02,C50181,P1083,1,49.42,0.0,32.12,returned
O200899,3,2024-12-10,C50605,P1067,1,16.99,40.0,13.59,completed
O204675,3,25/11/2024,C53143,P1019,2,235.1,20.0,229.22,completed
O203987,5,2024-03-24,C52646,P1045,2,52.37,0.0,32.47,completed
O200037,1,2024-09-09,C50022,P1015,1,210.98,10.0,182.85,completed
O204039,1,2024-02-15,C52680,P1031,1,144.15,0.0,89.37,completed
O203904,2,2024-12-24,C52580,P1074,1,79.32,0.0,51.56,completed
O203932,3,2024-12-04,C52611,P1074,2,55.52,30.0,51.56,completed
O202978,1,2024-11-17,C51959,P1023,2,319.59,10.0,276.98,completed
O200694,2,"Aug 16, 2024",C50486,P1112,2,26.25,5.0,15.47,completed
O202387,1,2024-11-29,C51584,P1101,1,12.5,20.0,6.25,completed
O202834,2,12/12/2023,C51886,P1061,1,12.42,20.0,7.45,completed
O203114,3,2023-12-23,C52051,P1109,1,37.34,0.0,20.91,completed
O202358,1,2023-08-15,C51574,P1092,-1,15.72,10.0,,returned
O202739,2,2024-09-29,C51826,P1048,1,36.62,0.0,17.58,completed
O205324,1,2024-04-24,C53617,P1012,3,278.05,0.0,216.88,completed
O205238,3,2024-10-14,C53556,P1041,2,71.64,0.0,44.42,completed
O200108,1,2023-12-24,C50074,P1096,1,10.19,0.0,4.08,completed
O200402,3,27/07/2023,C50290,P1074,3,79.32,0.0,51.56,completed
O201469,1,2023-09-02,C50965,P1051,1,37.72,0.0,18.11,completed
O204131,2,2024-02-11,C52737,P1108,1,15.08,5.0,6.35,completed
O200158,2,05/02/2024,C50118,P1082,2,39.83,5.0,27.25,completed
O200258,2,2024-12-26,C50187,P1033,1,32.5,15.0,23.71,completed
O203036,1,2024-10-26,C51997,P1074,1,79.32,0.0,51.56,completed
O202370,1,"Aug 19, 2023",C51577,P1062,1,28.48,0.0,13.67,completed
O200016,2,26/11/2023,C50010,P1087,1,37.29,20.0,30.3,completed
O203946,1,"Sep 05, 2023",C52616,P1030,2,61.28,0.0,37.99,completed
O203235,5,"Mar 25, 2024",C52139,P1049,2,42.7,5.0,21.58,completed
O201808,2,2024-11-20,C51202,P1114,1,119.1,0.0,6.67,completed
O204581,1,2024-06-26,C53068,P1061,2,13.98,10.0,,completed
O203106,1,"Jan 04, 2024",C52048,P1071,1,13.05,30.0,8.95,completed
O202431,1,2024-12-26,C51618,P1098,2,12.2,0.0,4.88,completed
O201160,3,2023-01-26,C50774,P1010,3,96.38,15.0,88.44,completed
O205271,1,2024-12-15,C53584,P1015,1,140.65,40.0,182.85,completed
O203143,1,2024-07-11,C52070,P1045,1,52.37,0.0,32.47,completed
O202102,3,2024-10-15,C51405,P1083,1,44.48,10.0,32.12,completed
O200254,2,12/10/2024,C50185,P1110,3,9.31,10.0,5.79,completed
O205848,5,2023-06-13,C53987,P1024,1,149.85,10.0,129.87,completed
O202816,2,2023-08-25,C51876,P1074,1,67.42,15.0,51.56,completed
O204554,3,2023-03-29,C53055,P1033,1,38.24,0.0,23.71,completed
O204223,4,2024-06-30,C52803,P1114,1,11.91,0.0,6.67,completed
O202817,2,"May 14, 2023",C51876,P1072,2,19.89,0.0,9.55,completed
O200581,1,30/12/2023,C50414,P1092,3,15.72,10.0,6.99,completed
O205557,4,2024-09-26,C53780,P1102,1,30.56,0.0,12.22,completed
O200052,2,2024-08-08,C50032,P1074,2,71.39,10.0,51.56,completed
O200896,1,2023-04-28,C50602,P1074,1,67.42,15.0,51.56,completed
O201256,1,2023-05-17,C50818,P1113,1,16.41,10.0,,completed
O200713,2,2024-12-28,C50495,P1048,1,36.62,0.0,,completed
O200225,1,15/11/2024,C50155,P1112,1,26.25,5.0,15.47,completed
O202435,1,2024-12-02,C51622,P1038,1,25.97,20.0,20.13,completed
O205167,4,2024-08-31,C53509,P1035,1,67.22,0.0,41.68,completed
O201662,2,2024-08-24,C51070,P1108,2,13.49,15.0,6.35,completed
O201021,1,2024-12-09,C50699,P1015,1,140.65,40.0,182.85,completed
O204761,1,2024-10-18,C53203,P1015,1,234.42,,182.85,completed
O202539,1,2023-03-06,C51691,P1096,1,10.19,0.0,4.08,returned
O205585,1,2024-12-13,C53810,P1012,3,222.44,20.0,216.88,completed
O205537,3,2024-11-21,C53765,P1009,1,179.6,0.0,140.09,completed
O202503,2,2024-03-05,C51669,P1046,-1,55.11,0.0,34.17,returned
O205261,1,2024-05-26,C53574,P1031,4,122.53,15.0,89.37,completed
O201962,2,2024-06-06,C51303,P1074,1,79.32,0.0,51.56,completed
O203357,4,2024-05-11,C52215,P1030,1,58.22,5.0,37.99,completed
O202406,3,2023-12-13,C51600,P1077,1,42.93,10.0,31.01,completed
O203865,1,2023-09-23,C52560,P1015,1,222.7,5.0,182.85,completed
O205624,1,2024-11-28,C53838,P1015,1,164.09,30.0,182.85,completed
O203694,1,2024-02-18,C52454,P1073,2,36.39,0.0,23.65,completed
O201426,1,2024-11-27,C50941,P1107,2,8.7,30.0,4.97,completed
O204303,2,2023-03-08,C52864,P1043,1,35.42,0.0,21.96,completed
O201426,2,2024-11-27,C50941,P1120,4,19.59,10.0,12.19,
O202487,3,2024-12-03,C51655,P1065,1,41.05,10.0,21.89,completed
O203680,1,24/10/2024,C52444,P1012,1,278.05,0.0,216.88,completed
O204862,1,2023-12-07,C53276,P1008,1,121.86,20.0,118.82,completed
O201719,1,2024-03-31,C51128,P1024,2,166.5,0.0,129.87,completed
O200008,2,2024-06-23,C50003,P1037,1,46.67,0.0,28.94,completed
O203707,2,2024-10-06,C52459,P1002,3,102.31,0.0,79.8,completed
O202318,1,2024-01-11,C51556,P1062,1,22.78,20.0,13.67,completed
O203896,2,2024-12-16,C52575,P1088,1,54.68,10.0,39.49,completed
O205787,2,2024-01-03,C53944,P1074,3,71.39,10.0,51.56,completed
O200026,1,2023-03-03,C50016,P1032,1,38.3,5.0,25.0,completed
O204229,4,2024-10-16,C52806,P1029,1,54.66,10.0,37.65,completed
O202273,2,2024-11-08,C51515,P1113,1,18.23,0.0,10.21,completed
O200741,1,13/03/2023,C50508,P1002,1,102.31,0.0,79.8,completed
O205784,1,2024-05-29,C53944,P1075,2,65.26,0.0,42.42,completed
O204149,4,2024-12-10,C52747,P1035,5,53.78,20.0,41.68,completed
O205011,3,"Jul 22, 2024",C53383,P1056,2,24.84,0.0,11.92,completed
O202200,2,2024-12-25,C51469,P1053,1,15.47,10.0,8.25,completed
O203987,2,"Mar 24, 2024",C52646,P1006,1,84.14,,69.08,returned
O204865,1,2024-08-29,C53277,P1058,2,61.65,5.0,31.15,completed
O204293,1,2024-12-15,C52856,P1055,1,21.44,20.0,12.86,completed
O205438,1,2024-07-04,C53695,P1032,2,40.32,0.0,25.0,completed
O201433,2,2024-11-30,C50945,P1112,2,19.34,30.0,15.47,completed
O202297,2,2024-11-05,C51541,P1114,2,11.91,0.0,6.67,completed
O202348,2,2024-11-30,C51570,P1050,1,23.9,30.0,16.39,completed
O200846,1,2024-10-14,C50572,P1026,2,37.29,10.0,25.69,completed
O201349,2,2023-08-14,C50882,P1019,2,293.87,0.0,229.22,completed
O204962,2,"Aug 04, 2024",C53346,P1080,1,50.9,0.0,33.09,completed
O201412,3,"May 16, 2024",C50927,P1064,1,43.11,0.0,20.69,completed
O200270,2,"Jan 08, 2023",C50197,P1065,4,31.93,30.0,21.89,completed
O200566,2,10/10/2024,C50404,P1058,1,64.89,0.0,31.15,completed
O202403,2,2024-06-12,C51597,P1034,-1,32.89,0.0,20.39,returned
O202765,1,2023-07-17,C51841,P1030,1,61.28,0.0,37.99,completed
O201990,1,2024-10-06,C51320,P1044,2,55.48,0.0,34.4,completed
O205008,5,2024-10-21,C53381,P1058,1,64.89,0.0,31.15,completed
O203966,1,2023-08-16,C52633,P1114,1,11.91,0.0,6.67,completed
O202902,3,2023-08-05,C51919,P1015,1,234.42,0.0,182.85,completed
O204382,1,2024-11-19,C52936,P1015,1,210.98,,182.85,completed
O201570,1,17/03/2024,C51032,P1009,1,179.6,0.0,140.09,completed
O204942,2,2023-08-10,C53335,P1083,1,44.48,10.0,32.12,completed
O201125,4,04/12/2024,C50755,P1064,2,38.8,10.0,20.69,completed
O201887,2,2023-09-10,C51243,P1098,2,12.2,0.0,4.88,completed
O201182,2,2024-04-26,C50783,P1085,1,31.26,0.0,20.32,completed
O203486,2,13/05/2024,C52314,P1037,2,46.67,0.0,28.94,completed
O202239,1,2024-12-11,C51499,P1098,3,9.76,20.0,4.88,completed
O202582,1,2024-10-16,C51722,P1049,1,382.1,15.0,21.58,completed
O205831,1,2024-09-24,C53976,P1102,3,29.03,5.0,12.22,completed
O201125,2,04/12/2024,C50755,P1062,1,25.63,10.0,13.67,completed
O204908,3,2024-10-24,C53312,P1060,4,51.2,0.0,24.58,completed
O201659,3,"Feb 02, 2023",C51069,P1045,1,52.37,0.0,32.47,completed
O200597,3,16/05/2024,C50426,P1109,1,37.34,0.0,20.91,completed
O205295,2,2024-07-20,C53599,P1015,1,234.42,0.0,182.85,completed
O202286,2,2024-12-19,C51523,P1058,1,45.42,30.0,31.15,completed
O200603,1,2024-12-29,C50428,P1072,1,19.89,0.0,9.55,completed
O202225,1,2024-06-25,C51485,P1107,1,10.57,15.0,4.97,returned
O202924,1,2023-06-24,C51932,P1008,3,152.33,0.0,118.82,completed
O201892,4,2024-10-28,C51248,P1021,1,163.75,0.0,127.73,completed
O201345,1,15/02/2024,C50880,P1072,1,18.9,5.0,9.55,completed
O205514,3,2023-03-24,C53752,P1080,1,45.81,10.0,33.09,completed
O201746,1,12/05/2023,C51151,P1114,1,11.91,0.0,6.67,completed
O201175,3,02/05/2024,C50781,P1014,1,303.27,10.0,262.84,completed
O204372,1,2024-12-10,C52925,P1118,1,22.32,10.0,13.89,completed
O200207,3,2024-11-25,C50144,P1050,1,27.31,20.0,16.39,completed
O204977,2,09/11/2023,C53356,P1112,1,27.63,0.0,15.47,completed
O205424,2,11/12/2023,C53688,P1120,1,13.06,40.0,12.19,completed
O202147,2,2024-08-08,C51432,P1015,1,234.42,0.0,182.85,completed
O201573,5,2024-04-09,C51037,P1066,1,42.59,10.0,22.71,returned
O200476,4,2024-07-10,C50345,P1078,3,65.84,0.0,42.8,completed
O203504,2,"Jun 04, 2024",C52330,P1020,1,176.36,0.0,137.56,completed
O204636,1,2023-10-11,C53111,P1101,1,15.62,0.0,6.25,completed
O205425,4,2024-05-13,C53688,P1080,1,45.81,10.0,33.09,completed
O203858,2,2024-11-28,C52554,P1029,2,54.66,10.0,37.65,completed
O204524,4,2024-04-25,C53032,P1043,2,35.42,0.0,21.96,completed
O203780,2,2024-12-04,C52507,P1087,1,27.97,40.0,30.3,completed
O205627,1,2024-11-24,C53841,P1099,1,19.2,10.0,8.53,completed
O204887,3,2024-12-02,C53298,P1009,1,143.68,20.0,140.09,completed
O200678,4,2023-05-04,C50478,P1086,3,78.87,0.0,51.27,completed
O204191,6,2024-09-02,C52777,P1070,2,25.82,15.0,14.58,completed
O202355,3,2024-12-20,C51572,P1066,3,37.86,20.0,22.71,completed
O204160,2,"Jun 14, 2024",C52753,P1015,4,222.7,5.0,182.85,completed
O205375,1,2024-04-17,C53654,P1080,1,50.9,0.0,33.09,completed
O201398,3,2024-12-09,C50921,P1015,1,187.54,20.0,182.85,returned
O204427,2,"Sep 28, 2024",C52956,P1117,1,27.56,0.0,15.43,completed
O205337,3,2024-12-24,C53629,P1044,1,52.71,5.0,34.4,completed
O200175,2,2024-11-01,C50131,P1039,2,32.71,0.0,20.28,completed
O204986,1,2023-12-13,C53368,P1088,1,36.46,40.0,39.49,completed
O202792,2,04/12/2024,C51859,P1034,1,23.02,30.0,20.39,completed
O201135,2,12/05/2024,C50759,P1017,1,222.03,0.0,173.18,completed
O202953,3,2023-12-16,C51949,P1100,2,10.12,20.0,5.06,completed
O202006,1,"Dec 02, 2024",C51336,P1117,1,24.8,10.0,15.43,completed
O201463,1,2024-08-03,C50960,P1012,1,264.15,5.0,216.88,completed
O204361,2,2024-11-27,C52911,P1015,2,140.65,40.0,182.85,completed
O200320,2,18/12/2023,C50233,P1016,1,90.4,20.0,88.14,completed
O202650,1,2024-11-23,C51775,P1019,1,264.48,10.0,229.22,completed
O202825,2,29/06/2023,C51883,P1104,2,20.75,15.0,9.76,completed
O204054,3,2024-12-25,C52696,P1030,1,61.28,0.0,37.99,completed
O203492,1,2024-12-26,C52320,P1028,2,59.31,0.0,36.77,completed
O201015,4,2024-12-03,C50697,P1026,1,24.86,40.0,25.69,completed
O202887,2,2024-08-03,C51909,P1078,1,62.55,5.0,42.8,completed
O205636,1,2023-09-09,C53849,P1055,1,26.8,0.0,12.86,completed
O203254,2,05/12/2024,C52155,P1064,1,30.18,30.0,20.69,completed
O200938,2,2024-10-11,C50632,P1032,2,40.32,0.0,25.0,completed
O200653,1,2024-05-12,C50460,P1060,1,48.64,5.0,24.58,completed
O202660,1,2023-10-10,C51783,P1033,3,36.33,5.0,23.71,returned
O201789,1,2024-02-29,C51187,P1091,1,22.53,5.0,9.49,completed
O204831,4,04/06/2023,C53258,P1114,1,11.91,0.0,6.67,completed
O201700,1,2024-09-17,C51108,P1050,1,34.14,0.0,16.39,completed
O202319,1,2024-12-26,C51556,P1067,1,28.31,0.0,13.59,completed
O203471,1,29/02/2024,C52304,P1062,4,28.48,0.0,13.67,completed
O205798,1,2023-04-21,C53955,P1048,1,36.62,0.0,17.58,completed
O201217,1,2024-10-01,C50799,P1064,1,43.11,0.0,20.69,completed
O203385,3,2024-06-29,C52232,P1021,1,163.75,0.0,127.73,completed
O205308,1,2023-05-13,C53608,P1099,1,21.33,0.0,8.53,completed
O204642,1,2024-09-26,C53118,P1057,2,27.8,5.0,14.04,completed
O201885,3,2023-02-02,C51241,P1081,3,77.57,0.0,50.42,completed
O200168,1,2024-08-31,C50126,P1109,1,37.34,0.0,20.91,completed
O200105,3,2024-06-02,C50073,P1076,2,88.21,0.0,57.34,completed
O200674,4,2023-09-17,C50476,P1020,1,176.36,0.0,137.56,completed
O204881,1,2024-03-13,C53289,P1120,1,20.68,5.0,12.19,completed
O205254,2,2024-12-11,C53571,P1015,1,187.54,20.0,182.85,completed
O202515,4,2024-09-15,C51673,P1015,3,222.7,5.0,182.85,completed
O204120,1,2024-08-19,C52732,P1080,1,45.81,10.0,33.09,completed
O200147,1,2024-04-24,C50104,P1088,2,60.76,0.0,39.49,completed
O201069,2,2024-11-22,C50720,P1089,1,62.88,20.0,51.09,completed
O204693,5,2024-11-19,C53159,P1106,1,14.23,15.0,6.7,completed
O202907,2,2023-11-29,C51921,P1075,4,39.16,40.0,42.42,completed
O201303,4,2024-03-01,C50852,P1061,2,14.75,5.0,7.45,completed
O204296,3,2024-12-07,C52859,P1098,2,8.54,30.0,4.88,completed
O201944,1,2023-11-24,C51287,P1037,1,32.67,30.0,28.94,completed
O205820,3,2023-11-06,C53969,P1064,1,43.11,0.0,20.69,completed
O204143,2,12/06/2023,C52742,P1054,1,28.68,0.0,13.77,completed
O203148,1,2024-06-03,C52073,P1114,1,11.31,5.0,6.67,completed
O200955,2,01/08/2023,C50644,P1097,1,10.71,0.0,4.28,completed
O204281,5,2024-03-29,C52852,P1035,1,67.22,0.0,41.68,completed
O202366,2,2024-06-02,C51575,P1080,1,50.9,0.0,33.09,completed
O202582,3,2024-10-16,C51722,P1086,1,78.87,0.0,51.27,completed
O201136,2,09/07/2024,C50760,P1112,1,27.63,0.0,15.47,completed
O203642,2,2023-12-13,C52412,P1088,1,48.61,20.0,39.49,completed
O200647,1,2024-02-11,C50457,P1081,2,77.57,0.0,50.42,completed
O204888,1,2024-12-18,C53298,P1089,3,55.02,30.0,51.09,completed
O201178,3,2024-06-18,C50781,P1114,3,11.91,0.0,6.67,completed
O205274,2,2024-02-05,C53585,P1088,1,60.76,0.0,39.49,completed
O202291,1,2024-12-09,C51532,P1018,1,85.58,20.0,83.44,completed
O200590,4,08/10/2024,C50421,P1062,1,27.06,5.0,13.67,completed
O200335,2,2024-07-31,C50249,P1008,1,152.33,0.0,118.82,completed
O200975,1,01/07/2024,C50659,P1020,3,176.36,,137.56,completed
O204149,1,2024-12-10,C52747,P1038,1,22.72,30.0,20.13,completed
O202117,2,26/03/2023,C51415,P1100,5,12.65,0.0,5.06,completed
O200760,2,2023-06-26,C50518,P1078,2,65.84,0.0,42.8,completed
O203364,1,22/10/2023,C52220,P1015,1,210.98,10.0,182.85,completed
O205856,1,18/05/2024,C53988,P1111,1,30.48,0.0,17.07,completed
O203521,3,2024-12-29,C52347,P1057,1,29.26,0.0,14.04,completed
O200977,1,2024-06-11,C50661,P1100,1,12.65,0.0,5.06,completed
O202391,4,29/07/2024,C51586,P1114,4,11.91,0.0,6.67,completed
O203135,1,2024-11-01,C52063,P1021,4,163.75,0.0,127.73,completed
O203624,2,2024-12-01,C52401,P1107,1,11.19,10.0,4.97,completed
O200628,2,2023-06-27,C50442,P1056,2,24.84,0.0,11.92,completed
O205275,1,2024-12-14,C53587,P1034,2,26.31,20.0,20.39,completed
O205276,1,2024-07-21,C53587,P1069,1,43.85,10.0,23.39,completed
O202753,1,25/05/2023,C51833,P1090,1,77.14,0.0,50.14,completed
O202665,1,2024-11-26,C51787,P1096,1,8.15,20.0,4.08,completed
O201218,1,2024-05-27,C50799,P1028,2,50.41,15.0,36.77,completed
O203558,2,2024-09-27,C52364,P1095,4,9.25,0.0,3.7,completed
O200394,1,"Jun 25, 2024",C50286,P1112,2,23.49,15.0,15.47,completed
O205518,1,2023-11-05,C53753,P1071,1,17.72,5.0,8.95,completed
O202283,2,2024-12-30,C51522,P1015,3,234.42,0.0,182.85,completed
O202809,4,23/04/2024,C51875,P1019,1,293.87,0.0,229.22,completed
O200293,3,2024-07-18,C50209,P1108,1,15.87,0.0,6.35,completed
O201329,2,2024-12-03,C50874,P1112,2,24.87,10.0,15.47,completed
O204329,1,2024-02-12,C52880,P1059,1,22.43,0.0,10.77,completed
O205086,1,02/06/2024,C53450,P1015,1,222.7,5.0,182.85,completed
O200889,2,2024-12-16,C50593,P1015,1,164.09,30.0,182.85,completed
O200355,2,2024-11-13,C50257,P1100,1,10.75,15.0,5.06,completed
O205391,2,2024-02-11,C53666,P1015,1,222.7,5.0,182.85,completed
O205355,1,29/11/2023,C53639,P1016,2,79.1,30.0,88.14,completed
O204241,2,2024-09-27,C52819,P1083,1,49.42,0.0,32.12,completed
O203180,2,2024-12-12,C52098,P1034,3,29.6,10.0,20.39,completed
O201521,2,"Sep 07, 2023",C50986,P1105,1,12.51,0.0,5.0,completed
O204288,3,08/12/2024,C52855,P1034,1,23.02,30.0,20.39,completed
O204637,3,2024-02-27,C53114,P1112,1,27.63,0.0,15.47,completed
O203336,1,2024-05-02,C52206,P1096,1,9.68,5.0,4.08,completed
O201078,1,2024-08-30,C50724,P1015,4,234.42,0.0,182.85,completed
O204373,1,2023-12-20,C52925,P1009,2,143.68,20.0,140.09,completed
O204451,1,2024-07-25,C52977,P1082,1,39.83,5.0,27.25,completed
O205739,3,2023-11-25,C53910,P1092,1,13.98,20.0,6.99,completed
O202679,1,2024-07-29,C51796,P1004,1,3040.8999999999996,0.0,237.19,completed
O200608,2,01/04/2024,C50429,P1065,2,45.61,0.0,21.89,completed
O202377,1,2024-11-21,C51579,P1031,1,136.94,5.0,89.37,completed
O203041,2,2023-07-04,C52001,P1100,-3,12.02,5.0,5.06,returned
O204296,4,2024-12-07,C52859,P1015,1,210.98,10.0,182.85,completed
O203145,4,30/01/2023,C52071,P1059,1,22.43,0.0,10.77,completed
O201422,1,2024-04-30,C50934,P1078,3,65.84,0.0,42.8,completed
O200790,2,2024-11-11,C50538,P1026,3,41.43,0.0,25.69,completed
O202926,3,2024-10-23,C51933,P1017,1,222.03,0.0,173.18,completed
O202527,1,2023-06-15,C51682,P1063,1,35.63,0.0,17.1,completed
O201781,1,2024-03-26,C51176,P1008,1,137.1,10.0,118.82,completed
O200237,4,2024-01-08,C50171,P1034,2,29.6,10.0,20.39,completed
O200855,1,2024-04-08,C50578,P1024,1,158.17,5.0,129.87,completed
O205638,2,"Jul 16, 2024",C53849,P1053,1,14.61,15.0,8.25,completed
O200508,6,2024-10-09,C50366,P1060,1,51.2,0.0,24.58,completed
O203493,2,2023-07-09,C52321,P1080,1,50.9,0.0,33.09,completed
O201495,1,15/06/2024,C50979,P1062,1,25.63,10.0,13.67,completed
O202154,2,2024-11-13,C51435,P1057,1,29.26,0.0,14.04,completed
O201841,5,2024-07-10,C51215,P1032,2,40.32,0.0,25.0,completed
O205448,1,2024-12-05,C53704,P1067,1,19.82,30.0,13.59,completed
O200080,2,2023-11-18,C50058,P1034,1,32.89,,20.39,completed
O201128,2,2023-12-04,C50758,P1067,1,25.48,10.0,13.59,completed
O205336,1,2023-04-08,C53629,P1112,1,27.63,0.0,15.47,completed
O202223,2,2023-07-18,C51484,P1118,5,24.8,0.0,13.89,completed
O205440,2,2024-01-03,C53695,P1085,1,21.88,30.0,20.32,completed
O201276,3,2024-11-29,C50835,P1105,3,11.26,10.0,5.0,completed
O205723,2,2024-11-06,C53902,P1096,1,10.19,0.0,4.08,completed
O204775,2,2024-10-01,C53215,P1015,1,234.42,0.0,182.85,completed
O205356,3,2024-11-27,C53639,P1029,5,42.51,30.0,37.65,completed
O205124,2,2024-07-03,C53476,P1053,2,17.19,0.0,8.25,completed
O200797,1,"Dec 19, 2023",C50539,P1015,4,187.54,20.0,182.85,completed
O204162,4,2024-12-30,C52753,P1084,1,48.91,0.0,31.79,completed
O204007,1,2024-03-16,C52661,P1118,1,24.8,0.0,13.89,completed
O200950,2,2024-09-30,C50639,P1061,1,15.53,0.0,7.45,completed
O204927,3,2024-08-15,C53324,P1031,1,129.74,10.0,89.37,completed
O204079,2,2024-01-10,C52713,P1114,1,8.34,30.0,6.67,completed
O204340,3,2024-11-01,C52894,P1009,1,161.64,10.0,140.09,completed
O200971,1,2024-12-14,C50655,P1062,1,25.63,10.0,13.67,completed
O204315,1,2023-11-30,C52874,P1047,1,29.41,40.0,23.53,completed
O205310,2,2024-05-24,C53609,P1015,3,234.42,0.0,182.85,returned
O202581,2,22/04/2024,C51722,P1015,1,234.42,0.0,182.85,completed
O202371,1,2023-07-06,C51577,P1100,5,12.65,0.0,5.06,completed
O200223,1,2023-12-21,C50153,P1102,1,30.56,0.0,12.22,completed
O204600,3,16/08/2024,C53085,P1080,3,50.9,0.0,33.09,completed
